load_name,timestamp,datetime,minute,cpu_cores,memory_gb,spans_per_sec,bytes_per_sec,p50_latency_ms,p90_latency_ms,p99_latency_ms,query_failures_per_sec,dropped_spans_per_sec
"high",1764486668,"2025-11-30T07:11:08Z",1,9.047447414820317,3.184398651123047,31300.766666666666,3433376.7333333334,3737.243438798384,4869.80910331048,9074.401913875594,0,0
"high",1764486728,"2025-11-30T07:12:08Z",2,10.860139055177134,3.115467071533203,33104.07510986816,3632570.015980823,3716.8018953018163,4812.535479044092,8415.999999999996,0,0
"high",1764486788,"2025-11-30T07:13:08Z",3,10.916004780869155,3.2713546752929688,32990,3618935.8333333335,3715.811965811966,4849.7150997151,8935.828877005351,0,0
"high",1764486848,"2025-11-30T07:14:08Z",4,10.867148446631374,3.0928192138671875,38126.933333333334,4184214.933333333,3814.8090655076057,4962.278795405153,9424.299065420559,0,0
"high",1764486908,"2025-11-30T07:15:08Z",5,10.757087118788048,3.0903472900390625,38434.13333333333,4218988.066666666,3817.7474937343354,4959.664786967418,9417.731629392967,0,0
"high",1764486968,"2025-11-30T07:16:08Z",6,10.67377832997135,3.0233535766601562,40721.066666666666,4470189.966666667,3729.982842436374,4834.072061767229,8746.428571428574,0,0
"high",1764487028,"2025-11-30T07:17:08Z",7,10.688256750423701,2.9945526123046875,36744.53333333333,4032774.3666666667,3747.437774524159,4877.159590043925,9115.137614678912,0,0
"high",1764487088,"2025-11-30T07:18:08Z",8,10.721586835328536,3.0039405822753906,36113.066666666666,3965101.8333333335,3779.8864315600717,4900.029886431559,9222.406639004148,0,0
"high",1764487148,"2025-11-30T07:19:08Z",9,10.817727203689687,3.0107345581054688,37154.13333333333,4076220.466666667,3746.438746438747,4848.433048433049,8888.505747126444,0,0
"high",1764487208,"2025-11-30T07:20:08Z",10,10.779686275057557,3.1006088256835938,35754.666666666664,3922456.6999999997,3816.5905631659048,4946.575342465753,9383.388704318933,0,0
"high",1764487268,"2025-11-30T07:21:08Z",11,10.7241477537563,3.1110877990722656,37239.46666666667,4084473.933333333,3778.7816962984557,4900.9035266686105,9226.907630522095,0,0
"high",1764487328,"2025-11-30T07:22:08Z",12,10.713609460680155,2.9929962158203125,35874.13333333333,3935951.5666666664,3783.5494571773224,4911.112786489747,9269.726562500004,0,0
"high",1764487388,"2025-11-30T07:23:08Z",13,10.619910359020619,3.049938201904297,36386.13333333333,3995617.6,3838.7073027090696,4909.673144876326,9245.435684647306,0,0
"high",1764487448,"2025-11-30T07:24:08Z",14,10.601050994237717,3.0255470275878906,36437.333333333336,3998099.4,3794.4128017358294,4833.1977217249805,8602.189781021922,0,0
"high",1764487508,"2025-11-30T07:25:08Z",15,10.473830925095777,3.0489730834960938,36334.933333333334,3987490.1666666665,3747.488699146158,4769.588146659971,4999.560522350578,0,0
"high",1764487568,"2025-11-30T07:26:08Z",16,10.180765952222933,2.9791526794433594,36369.066666666666,3994560.1666666665,3719.808266932271,4766.372011952192,5330.000000000311,0,0
"high",1764487628,"2025-11-30T07:27:08Z",17,10.239899939743717,2.8986358642578125,36727.46666666667,4032848.5,3406.0610225398573,4681.761957119296,4968.79466739967,0,0
"high",1764487688,"2025-11-30T07:28:08Z",18,10.23226867159273,2.960094451904297,36352,3990343,1725.6391999581003,3533.773904767747,4853.377390476775,0,0
"high",1764487748,"2025-11-30T07:29:08Z",19,9.907467842574903,2.6445159912109375,36522.666666666664,4007585.3,436.90148640358785,994.1754916792744,2344.513064133018,0,0
"high",1764487808,"2025-11-30T07:30:08Z",20,9.339564774481234,2.5996360778808594,36471.46666666667,4003520.6999999997,407.55581785670137,940.7407407407404,2276.0273972602736,0,0
"high",1764487868,"2025-11-30T07:31:08Z",21,8.497740936675404,2.5543251037597656,36522.666666666664,4009511.1999999997,310.5014444410027,811.1111111111106,1802.0212765957426,0,0
"high",1764487928,"2025-11-30T07:32:08Z",22,7.618722195920877,2.5493927001953125,36505.6,4002049.5,249.77849970466625,686.25,974.5808823529416,0,0
"high",1764487988,"2025-11-30T07:33:08Z",23,7.095965719973021,2.5468063354492188,36556.8,4013936.2666666666,262.7742946708464,684.4715447154473,1111.3829787233929,0,0
"high",1764488048,"2025-11-30T07:34:08Z",24,6.775320525936857,2.5566673278808594,36522.666666666664,4008187.8666666667,261.8665811417576,694.9695121951227,993.5060975609762,0,0
"high",1764488108,"2025-11-30T07:35:08Z",25,6.624539916230058,2.551830291748047,36522.666666666664,4007658.7666666666,248.19753810082062,699.4814814814814,988.6148148148148,0,0
"high",1764488168,"2025-11-30T07:36:08Z",26,6.052542191671128,2.440044403076172,36556.8,4013194.0666666664,345.56339220907626,772.3049310486185,988.1704648719996,0,0
"high",1764488228,"2025-11-30T07:37:08Z",27,5.281683828560555,2.4245834350585938,36539.73333333333,4009935.4,325.6015455561225,743.7500000000001,981.4745145631069,0,0
"low",1764482659,"2025-11-30T06:04:19Z",1,1.2703794046775665,2.1112289428710938,7065.599999999999,775012,178.07574335930818,755.2411726884935,975.5241172688494,0,0
"low",1764482719,"2025-11-30T06:05:19Z",2,2.2969528992380344,2.055713653564453,7048.533333333333,774031.9666666667,198.54227005675125,854.2017059888143,2037.2340425531954,0,0
"low",1764482779,"2025-11-30T06:06:19Z",3,3.466460170356813,2.087207794189453,7031.466666666666,772702,250.79156267645885,1602.4793388429762,2410.2479338842977,0,0
"low",1764482839,"2025-11-30T06:07:19Z",4,4.855810932216378,2.136547088623047,7048.533333333333,773661.6666666666,328.0405405405405,1971.7233009708739,2447.1723300970875,0,0
"low",1764482899,"2025-11-30T06:08:19Z",5,6.369509262577172,2.19287109375,7031.466666666666,771943.0333333333,367.61083743842363,1940.8740359897174,2444.087403598972,0,0
"low",1764482959,"2025-11-30T06:09:19Z",6,7.18282609667552,2.5171279907226562,7065.599999999999,774836.2666666666,1516.5441176470572,4275.062656641603,6870.454545454535,0,0
"low",1764483019,"2025-11-30T06:10:19Z",7,7.947089348529364,2.6430931091308594,7065.599999999999,775894.1333333333,3104.83870967742,4670.430107526883,6834.782608695735,0,0
"low",1764483079,"2025-11-30T06:11:19Z",8,8.301979212526456,2.674541473388672,6997.333333333333,767973.0666666667,2914.244186046511,4594.476744186047,4972.529069767442,0,0
"low",1764483139,"2025-11-30T06:12:19Z",9,8.18210914435293,2.4014625549316406,7048.533333333333,773654.8333333334,2873.8179669030737,4600.768321513004,4989.3321513002375,0,0
"low",1764483199,"2025-11-30T06:13:19Z",10,7.894709747756621,2.2358551025390625,7065.599999999999,775315.0666666667,2701.4593908629445,4540.291878172588,4954.029187817259,0,0
"low",1764483259,"2025-11-30T06:14:19Z",11,7.470261860233677,2.383312225341797,7031.466666666666,772267.0666666667,2536.1570247933887,4543.044077134987,4994.593663911845,0,0
"low",1764483319,"2025-11-30T06:15:19Z",12,6.9241731978862635,2.5239830017089844,7065.599999999999,775373.7666666666,2103.8350217076704,4354.587155963303,4960.229357798165,0,0
"low",1764483379,"2025-11-30T06:16:19Z",13,6.56324408111369,2.4045028686523438,7048.533333333333,774162.5,2063.706563706564,4272.635814889337,4927.263581488934,0,0
"low",1764483439,"2025-11-30T06:17:19Z",14,6.293447529008417,2.2739295959472656,7048.533333333333,771416.3333333334,2247.2375690607737,4438.023450586265,4989.028475711894,0,0
"low",1764483499,"2025-11-30T06:18:19Z",15,6.053769619625474,2.208873748779297,7048.533333333333,773864.7,2147.63779527559,4336.678832116789,4933.667883211678,0,0
"low",1764483559,"2025-11-30T06:19:19Z",16,6.066040246394547,2.174114227294922,6997.333333333333,768119.8666666667,2277.3136246786635,4427.566225165563,4968.832781456954,0,0
"low",1764483619,"2025-11-30T06:20:19Z",17,6.18124487443803,2.5416336059570312,7065.599999999999,776106.7666666666,2191.39650872818,4380.180180180181,4970.450450450452,0,0
"low",1764483679,"2025-11-30T06:21:19Z",18,6.339855817562939,2.4736862182617188,7065.599999999999,775309.4333333333,2399.3006993006993,4488.200589970502,4975.3687315634215,0,0
"low",1764483739,"2025-11-30T06:22:19Z",19,6.578996536884808,2.5433425903320312,7048.533333333333,772647.4666666667,2628.9546079779902,4578.0605226960115,6271.052631578996,0,0
"low",1764483799,"2025-11-30T06:23:19Z",20,6.698390865351156,2.6946182250976562,7031.466666666666,772997.2666666666,2593.2591623036656,4518.651832460733,4951.865183246073,0,0
"low",1764483859,"2025-11-30T06:24:19Z",21,6.703928073351342,2.5521774291992188,7031.466666666666,770272.2,2299.664429530201,4419.367909238248,4941.936790923825,0,0
"low",1764483919,"2025-11-30T06:25:19Z",22,6.575725534438352,2.6067771911621094,7048.533333333333,772446.5666666667,2269.230769230769,4439.899833055092,4985.308848080134,0,0
"low",1764483979,"2025-11-30T06:26:19Z",23,6.326772538201413,2.5196571350097656,7031.466666666666,771493.9,2090.1262916188293,4256.147540983607,4925.61475409836,0,0
"low",1764484039,"2025-11-30T06:27:19Z",24,5.938948102837866,2.567737579345703,7031.466666666666,772149.1,1990.5956112852668,4105.5825242718465,4910.558252427185,0,0
"low",1764484099,"2025-11-30T06:28:19Z",25,5.618337033817711,2.401081085205078,7065.599999999999,775426.4333333333,1836.9932432432436,3926.1695906432765,4892.6169590643285,0,0
"low",1764484159,"2025-11-30T06:29:19Z",26,5.154303007095471,2.3727149963378906,7048.533333333333,773129.4,1921.2962962962963,3970.3389830508477,4897.033898305085,0,0
"low",1764484219,"2025-11-30T06:30:19Z",27,4.762924405708164,2.3669166564941406,7065.599999999999,775492.2666666666,1756.1601642710473,3530.1204819277127,4853.012048192771,0,0
"low",1764484279,"2025-11-30T06:31:19Z",28,4.4368307861632115,2.310657501220703,7048.533333333333,774213.6333333333,1810.7692307692312,3716.7832167832194,4871.678321678322,0,0
"low",1764484339,"2025-11-30T06:32:19Z",29,4.166285248834103,2.596851348876953,7048.533333333333,774117.2333333333,1776.8954918032782,3573.8188976377937,4857.381889763778,0,0
"low",1764484399,"2025-11-30T06:33:19Z",30,3.9445126545996834,2.798847198486328,7065.599999999999,775660.8666666667,1817.3774954627952,3472.3360655737733,4847.233606557378,0,0
"medium",1764484573,"2025-11-30T06:36:13Z",1,4.232858724175252,3.2901763916015625,18500.266666666666,2029644.4333333333,7920.955883509959,10000,10000,0,0
"medium",1764484633,"2025-11-30T06:37:13Z",2,5.0202333259968155,3.105152130126953,17971.2,1971350.9666666666,7603.857566765579,10000,10000,0,0
"medium",1764484693,"2025-11-30T06:38:13Z",3,7.352102751221307,2.8592147827148438,18090.666666666668,1984753.9333333333,6346.051268442877,9269.210253688576,9926.921025368858,0,0
"medium",1764484753,"2025-11-30T06:39:13Z",4,9.720206311011669,2.7938995361328125,18005.333333333332,1974105.3,5568.022440392709,9127.62973352034,9928.541374474054,0,0
"medium",1764484813,"2025-11-30T06:40:13Z",5,11.619904117085719,4.1009063720703125,18056.533333333333,1982621,4889.240533590588,8951.798010711553,9895.179801071155,0,0
"medium",1764484873,"2025-11-30T06:41:13Z",6,11.684563254641468,2.8349838256835938,17971.2,1970851.9,4999.121566684893,8999.6503506427,9899.96503506427,0,0
"medium",1764484933,"2025-11-30T06:42:13Z",7,11.751422326391449,2.852428436279297,17971.2,1971854.6333333333,4837.3916323635285,8925.344563552833,9892.534456355283,0,0
"medium",1764484993,"2025-11-30T06:43:13Z",8,11.65286587912715,2.7525787353515625,18022.4,1978742.9,4875.173370319002,8944.530046224962,9894.453004622495,0,0
"medium",1764485053,"2025-11-30T06:44:13Z",9,11.64283505627173,2.867156982421875,17971.2,1972232.7,4850.420020582204,8932.517758484611,9893.251775848463,0,0
"medium",1764485113,"2025-11-30T06:45:13Z",10,11.524853627350561,2.7483863830566406,17954.13333333333,1969260.4333333333,4736.201418609746,8868.421052631578,9886.842105263157,0,0
"medium",1764485173,"2025-11-30T06:46:13Z",11,11.433764135087149,2.8033790588378906,17971.2,1972268.2666666666,5039.596832253419,9007.919366450684,9900.79193664507,0,0
"medium",1764485233,"2025-11-30T06:47:13Z",12,11.443791662913629,2.7818336486816406,18158.933333333334,1992141.5999999999,4861.694677871148,8938.136256851998,9893.813625685201,0,0
"medium",1764485293,"2025-11-30T06:48:13Z",13,11.50753179690015,2.7066001892089844,17920,1967592.7333333334,5221.004243281472,9044.200848656294,9904.42008486563,0,0
"medium",1764485353,"2025-11-30T06:49:13Z",14,11.550311056856884,2.774127960205078,17988.266666666666,1973036.4666666666,4860.163710777627,8937.595129375952,9893.759512937595,0,0
"medium",1764485413,"2025-11-30T06:50:13Z",15,11.59708098621104,2.6924514770507812,18073.6,1984828.8333333333,4729.039205375706,8862.382959514083,9886.238295951407,0,0
"medium",1764485473,"2025-11-30T06:51:13Z",16,11.544855571933764,2.5965843200683594,17920,1966799.4333333333,2524.4779302470038,4736.850488369436,9046.20573396204,0,0
"medium",1764485533,"2025-11-30T06:52:13Z",17,11.05421334621578,2.4167823791503906,18056.533333333333,1979966.2333333334,690.0407018692656,2194.802348879449,4587.391753878757,0,0
"medium",1764485593,"2025-11-30T06:53:13Z",18,10.35666302899935,2.369354248046875,18107.733333333334,1986970.1333333333,500,1803.4285714285704,3453.1914893616645,0,0
"medium",1764485653,"2025-11-30T06:54:13Z",19,9.46366851506853,2.359638214111328,18090.666666666668,1985114.5,552.8095733610826,1917.3780487804893,4267.424242424246,0,0
"medium",1764485713,"2025-11-30T06:55:13Z",20,8.87681895481943,2.318714141845703,18141.866666666665,1990769.0999999999,433.68057704796115,1571.381578947368,2427.86184210526,0,0
"medium",1764485773,"2025-11-30T06:56:13Z",21,8.45342566081448,2.3304786682128906,18124.8,1987014.5,388.31573896353177,1491.3915094339632,2411.875000000002,0,0
"medium",1764485833,"2025-11-30T06:57:13Z",22,8.137590925170285,2.3268280029296875,18141.866666666665,1992137.9666666666,378.4110915492958,1392.6923076923085,2399.653846153846,0,0
"medium",1764485893,"2025-11-30T06:58:13Z",23,7.855500751090307,2.314624786376953,18124.8,1990439.3333333333,246.3573287077189,978.405315614617,2342.985611510791,0,0
"medium",1764485953,"2025-11-30T06:59:13Z",24,7.506498533159585,2.313983917236328,18090.666666666668,1984953.5666666667,231.17482485069078,973.991935483871,2347.888086642598,0,0
"medium",1764486013,"2025-11-30T07:00:13Z",25,6.61212222331103,2.0917625427246094,18107.733333333334,1986823.1333333333,222.0545638653927,484.8012261729543,1969.1339668952057,0,0
"medium",1764486073,"2025-11-30T07:01:13Z",26,5.348245141886161,2.0916175842285156,18141.866666666665,1993092.2,200.95155709342566,433.76865671641775,654.1666666666604,0,0
"medium",1764486133,"2025-11-30T07:02:13Z",27,4.3007662171677685,2.095592498779297,18158.933333333334,1992758.3,177.9964747356052,387.64044943820244,492.3756019261637,0,0
"medium",1764486193,"2025-11-30T07:03:13Z",28,2.9161502577576384,2.097076416015625,18124.8,1990378.0333333332,196.86662198391423,429.5170454545456,654.6428571428621,0,0
"medium",1764486253,"2025-11-30T07:04:13Z",29,2.478844870673191,2.0999412536621094,18124.8,1988673.0999999999,195.34233048057936,436.8534482758621,829.352941176471,0,0
"medium",1764486313,"2025-11-30T07:05:13Z",30,2.5049065921413676,2.1425628662109375,16316.699999999999,1791937.8333333333,96.77426899075641,403.7807183364838,836.8604651162797,0,0
"very-high",1764488403,"2025-11-30T07:40:03Z",1,3.724775669278644,3.1314353942871094,14353.199999999999,1575661.7,4088.5581769958108,7746.621621621618,9774.66216216216,0,0
"very-high",1764488463,"2025-11-30T07:41:03Z",2,4.133104848315399,3.041229248046875,17307.833333333332,1895277.2,4039.243303235662,7461.65191740413,9746.165191740412,0,0
"very-high",1764488523,"2025-11-30T07:42:03Z",3,6.032962131782653,2.8699722290039062,28162.466666666667,3083840.1333333333,3571.4770729376132,4719.452537067893,4977.747016497206,0,0
"very-high",1764488583,"2025-11-30T07:43:03Z",4,8.123864967258266,2.9311599731445312,25959.566666666666,2843427.933333333,3239.1774891774894,4652.453102453103,4970.440115440115,0,0
"very-high",1764488643,"2025-11-30T07:44:03Z",5,9.982382963503126,2.9978370666503906,26966.7,2953044.0666666664,2896.4242425014295,4579.284848500286,4957.928484850028,0,0
"very-high",1764488703,"2025-11-30T07:45:03Z",6,9.946933354340835,3.0492935180664062,26591.5,2912335.6333333333,2755.467571644043,4551.093514328809,4955.109351432881,0,0
"very-high",1764488763,"2025-11-30T07:46:03Z",7,9.95196924303795,2.8149757385253906,29988.566666666666,3286281.7,2908.4733643189134,4582.409724705041,4959.0454057919205,0,0
"very-high",1764488823,"2025-11-30T07:47:03Z",8,9.933259256401131,2.7246856689453125,32377.13333333333,3547787.8,3420.0472353431505,4690.122256182272,4975.889135871075,0,0
"very-high",1764488883,"2025-11-30T07:48:03Z",9,9.929920405405325,2.7447433471679688,35073.86666666667,3841397.8666666667,3380.3059536934948,4676.061190738698,4967.60611907387,0,0
"very-high",1764488943,"2025-11-30T07:49:03Z",10,9.899572160024722,2.7506179809570312,34305.5,3757003.1,3490.007888509072,4704.838285564028,4978.175124901394,0,0
"very-high",1764489003,"2025-11-30T07:50:03Z",11,9.846553685106526,2.724925994873047,32718.1,3585054.5666666664,3435.7162272356622,4695.297635226964,4978.703452025007,0,0
"very-high",1764489063,"2025-11-30T07:51:03Z",12,9.84461720251235,2.7562942504882812,31693.866666666665,3468092.4,3460.2829162132753,4696.409140369968,4974.537540805222,0,0
"very-high",1764489123,"2025-11-30T07:52:03Z",13,9.769974383233198,2.7003135681152344,35175.53333333333,3853817.6,3338.7369608119534,4667.74739216239,4966.774739216239,0.017241379310344827,0
"very-high",1764489183,"2025-11-30T07:53:03Z",14,9.793052166796624,2.733715057373047,36609.166666666664,4013592.033333333,3454.441760601181,4695.182501341923,4974.349168008589,0,0
"very-high",1764489243,"2025-11-30T07:54:03Z",15,9.82597611180988,2.7317771911621094,40858.53333333333,4476390.733333333,3479.585006693441,4697.523427041499,4971.559571619813,0,0
"very-high",1764489303,"2025-11-30T07:55:03Z",16,9.620153711659773,2.8343429565429688,59118.933333333334,6458700.466666667,3763.617937674183,4785.153280972891,6849.999999999991,0,0
"very-high",1764489363,"2025-11-30T07:56:03Z",17,9.322121355620423,2.7925796508789062,65433.96666666667,7182587.666666667,3741.8576598311215,4765.741857659831,4996.115802171291,0,0
"very-high",1764489423,"2025-11-30T07:57:03Z",18,8.98297641650507,2.7912826538085938,73523.2,8073369.233333333,3621.212121212121,4724.242424242425,4972.424242424243,0,0
"very-high",1764489483,"2025-11-30T07:58:03Z",19,8.714610411745706,2.7494773864746094,63965.86666666667,7018694.833333333,3427.6046986721144,4685.520939734423,4968.552093973442,0,0
"very-high",1764489543,"2025-11-30T07:59:03Z",20,8.774550737707738,2.6245384216308594,64273.066666666666,7049574.566666666,1877.1017668994484,4112.87508722959,4911.287508722959,0,0
"very-high",1764489603,"2025-11-30T08:00:03Z",21,8.542059752404455,2.407054901123047,64017.066666666666,7023830.533333333,511.52793628745144,1190.7846715328533,2369.0784671532847,0,0
"very-high",1764489663,"2025-11-30T08:01:03Z",22,7.959160713739321,2.3207015991210938,64273.066666666666,7055226.6,326.16216707096135,795.9486166007914,1411.3636363636354,0,0
"very-high",1764489723,"2025-11-30T08:02:03Z",23,7.366184427198959,2.325519561767578,64204.799999999996,7047400.766666667,318.2401597261838,820.2274975272013,1883.9743589743618,0,0
"very-high",1764489783,"2025-11-30T08:03:03Z",24,6.728385346922115,2.29827880859375,64136.53333333333,7038544.066666666,240.5501710376285,708.0653260898315,990.2688442029959,0,0
"very-high",1764489843,"2025-11-30T08:04:03Z",25,6.221442115016047,2.2937164306640625,64017.066666666666,7022043.133333333,218.001686340641,653.1994047619075,974.0252976190478,0,0
"very-high",1764489903,"2025-11-30T08:05:03Z",26,5.57571546907956,2.2117576599121094,64068.26666666666,7032120.899999999,321.77275036953387,735.8280521845961,979.1734471239158,0,0
"very-high",1764489963,"2025-11-30T08:06:03Z",27,4.979191667749989,2.1817359924316406,64034.13333333333,7027908.899999999,320.64977973568296,693.7583892617463,983.2684563758389,0.017241379310344827,0
"very-high",1764490023,"2025-11-30T08:07:03Z",28,4.477622333224116,2.191497802734375,64204.799999999996,7044258.2,326.5474100087798,706.118665018543,972.2805933250927,0,0
"very-high",1764490083,"2025-11-30T08:08:03Z",29,4.023891723781449,2.177398681640625,64051.2,7025922.7,310.28833551769344,637.8419452887549,965.835866261398,0,0
"very-high",1764490143,"2025-11-30T08:09:03Z",30,3.9135188935345453,2.190387725830078,64051.2,7030075.866666666,310.0212464589237,700.0638569604092,976.3282247765002,0,0
